95193	BG	BGS	Бургас	Бургас	true	BGS13	Царево	Царево	Арапя	Арапя	RESORT	SE	48619
95203	BG	BGS	Бургас	Бургас	true	BGS13	Царево	Царево	Боруна	Боруна	RESORT	SE	48619
95217	BG	BGS	Бургас	Бургас	true	BGS13	Царево	Царево	Диньов гьол	Диньов гьол	RESORT	SE	48619
95220	BG	BGS	Бургас	Бургас	true	BGS13	Царево	Царево	Нестинарка	Нестинарка	RESORT	SE	48619
95234	BG	BGS	Бургас	Бургас	true	BGS13	Царево	Царево	Оазис	Оазис	RESORT	SE	44094
95248	BG	BGS	Бургас	Бургас	true	BGS13	Царево	Царево	Тарфа	Тарфа	RESORT	SE	44094
02703	BG	BGS	Бургас	Бургас	true	BGS15	Несебър	Несебър	Баня	Баня	VILLAGE	SE	51500
18469	BG	BGS	Бургас	Бургас	true	BGS15	Несебър	Несебър	Гюльовца	Гюльовца	VILLAGE	SE	51500
27454	BG	BGS	Бургас	Бургас	true	BGS15	Несебър	Несебър	Емона	Емона	VILLAGE	SE	51500
37825	BG	BGS	Бургас	Бургас	true	BGS15	Несебър	Несебър	Козница	Козница	VILLAGE	SE	51500
39164	BG	BGS	Бургас	Бургас	true	BGS15	Несебър	Несебър	Кошарица	Кошарица	VILLAGE	SE	51500
51500	BG	BGS	Бургас	Бургас	true	BGS15	Несебър	Несебър	Несебър	Несебър	CITY	SE	07079
53045	BG	BGS	Бургас	Бургас	true	BGS15	Несебър	Несебър	Обзор	Обзор	CITY	SE	51500
53822	BG	BGS	Бургас	Бургас	true	BGS15	Несебър	Несебър	Оризаре	Оризаре	VILLAGE	SE	51500
55350	BG	BGS	Бургас	Бургас	true	BGS15	Несебър	Несебър	Паницово	Паницово	VILLAGE	SE	51500
58431	BG	BGS	Бургас	Бургас	true	BGS15	Несебър	Несебър	Приселци	Приселци	VILLAGE	SE	51500
61056	BG	BGS	Бургас	Бургас	true	BGS15	Несебър	Несебър	Равда	Равда	VILLAGE	SE	51500
62102	BG	BGS	Бургас	Бургас	true	BGS15	Несебър	Несебър	Раковсково	Раковсково	VILLAGE	SE	51500
11538	BG	BGS	Бургас	Бургас	true	BGS15	Несебър	Несебър	Свети Влас	Свети Влас	CITY	SE	51500
73571	BG	BGS	Бургас	Бургас	true	BGS15	Несебър	Несебър	Тънково	Тънково	VILLAGE	SE	51500
98212	BG	BGS	Бургас	Бургас	true	BGS15	Несебър	Несебър	Слънчев бряг	Sunny Beach	RESORT	SE	51500
94719	BG	BGS	Бургас	Бургас	true	BGS15	Несебър	Несебър	Инцараки	Инцараки	RESORT	SE	11538
94722	BG	BGS	Бургас	Бургас	true	BGS15	Несебър	Несебър	Чолакова чешма	Чолакова чешма	RESORT	SE	39164
00271	BG	BGS	Бургас	Бургас	true	BGS17	Поморие	Поморие	Александрово	Александрово	VILLAGE	SE	57491
