0006270	true	Горски/дървесни видове и храсти - Неиглолистни/Широколистни	Горски/дървесни видове и храсти - Неиглолистни/Широколистни	Горски/дървесни видове и храсти - Неиглолистни/Широколистни	Горски/дървесни видове и храсти - Неиглолистни/Широколистни	0006000
0006271	true	дъб	Quercus spp.	дъб	Quercus spp.	0006270	QUESS
0006272	true	бук	Fagus spp.	бук	Fagus spp.	0006270	FAUSS
0006273	true	чинар	Platanus spp.	чинар	Platanus spp.	0006270	PLTSS
0006274	true	явор	Acer spp.	явор	Acer spp.	0006270	ACRSS
0006275	true	топола	Populus spp.	топола	Populus spp.	0006270	POPSS
0006276	true	литокарпус	Lythocarpus spp.	литокарпус	Lythocarpus spp.	0006270	LIASS
0006277	true	птерокариа	Pterocarya spp.	птерокариа	Pterocarya spp.	0006270	PTFSS
0006278	true	бряст	Ulmus davidiana	бряст	Ulmus davidiana	0006270	ULMDA
0006279	true	бреза	Betula spp.	бреза	Betula spp.	0006270	BETSS
0006280	true	ясен	Fraxinus spp.	ясен	Fraxinus spp.	0006270	FRXSS
0006281	true	акация	Robinia pseudoacacia L.	акация	Robinia pseudoacacia L.	0006270	ROBPS
0006282	true	конски кестен	Aesculus hypocastanum L.	конски кестен	Aesculus hypocastanum L.	0006270	AECHI
0006283	true	върба	Salix spp.	върба	Salix spp.	0006270	SAXSS
0006284	true	гледичия	Gleditsia spp.	гледичия	Gleditsia spp.	0006270	GLISS
0006285	true	кестен	Castanea sativa	кестен	Castanea sativa	0006270	CSNSA
0006286	true	евкалипт	Eucalyptus spp.	евкалипт	Eucalyptus spp.	0006270	EUCSS
0006287	true	жълтокафяв дъб	Lythocarpus densiflorus	жълтокафяв дъб	Lythocarpus densiflorus	0006270	LIADE
0006288	true	орех	Juglans spp.	орех	Juglans spp.	0006270	IUGSS
0006289	true	череша	Prunus spp.	череша	Prunus spp.	0006270	PRNSS
0006290	true	черна елша	Alnus glutinosa	черна елша	Alnus glutinosa	0006270	ALUGL
0006291	true	кастанопсис	Castanopsis spp.	кастанопсис	Castanopsis spp.	0006270	CSOSS
0006292	true	габър	Carpinus spp.	габър	Carpinus spp.	0006270	CIPSS
0006293	true	зелкова	Zelkova spp.	зелкова	Zelkova spp.	0006270	ZELSS
0006294	true	Фуражни култури	Фуражни култури	Фуражни култури	Фуражни култури	0006000
0006295	true	полевица 	Agrostis spp.	полевица	Agrostis spp.	0006294	AGSSS
0006296	true	ливадна лисича опашка	Alopecurus pratensis	ливадна лисича опашка	Alopecurus pratensis	0006294	ALOPR
0006297	true	френски райграс	Arrhenatherum elatius	френски райграс	Arrhenatherum elatius	0006294	ARREL
0006298	true	овсига	Bromus spp.	овсига	Bromus spp.	0006294	BROSS
0006299	true	бермудска трева	Cynodon dactylon	бермудска трева	Cynodon dactylon	0006294	CYNDA
0006300	true	ежова главица	Dactylis glomerata	ежова главица	Dactylis glomerata	0006294	DACGL
0006301	true	власатка	Festuca spp.	власатка	Festuca spp.	0006294	FESSS
0006302	true	райграс	Lolium spp.	райграс	Lolium spp.	0006294	LOLSS
0006303	true	тръстичина (фаларис)	Phalaris aquatica	тръстичина (фаларис)	Phalaris aquatica	0006294	PHATU
0006304	true	тимотейка	Phleum spp.	тимотейка	Phleum spp.	0006294	PHLSS
0006305	true	метлица	Poa spp.	метлица	Poa spp.	0006294	POASS
0006306	true	златна трева	Trisetum flavescens (L.) P. Beauv.	златна трева	Trisetum flavescens (L.) P. Beauv.	0006294	TRXFL
0006307	true	сула	Hedysarum coronarium L.	сула	Hedysarum coronarium L.	0006294	HESCO
0006308	true	звездан (лотус)	Lotus corniculatus L.	звездан (лотус)	Lotus corniculatus L.	0006294	LOTCO
0006309	true	лупина	Lupinus spp.	лупина	Lupinus spp.	0006294	LUPSS
0006310	true	люцерна	Medicago sativa	люцерна	Medicago sativa	0006294	MEDSA
0006311	true	еспарзета	Onobrychis viciifolia Scop.	еспарзета	Onobrychis viciifolia Scop.	0006294	ONBVI
0006312	true	фуражен (полски) грах	Pisum sativum L.	фуражен (полски) грах	Pisum sativum L.	0006294	PIBSX
0006313	true	детелина 	Trifolium spp.	детелина	Trifolium spp.	0006294	TRFSS
0006314	true	сминдух (тилчец)	Trigonella foenum-graecum L.	сминдух (тилчец)	Trigonella foenum-graecum L.	0006294	TRKFG
0006315	true	бакла	Vicia faba L.	бакла	Vicia faba L.	0006294	VICFX
0006316	true	фий	Vicia sativa L.	фий	Vicia sativa L.	0006294	VICSA
0006317	true	брюква	Brassica napus L.var. napobrassica (L.)Rchb.	брюква	Brassica napus L.var. napobrassica (L.)Rchb.	0006294	BRSNA
0006318	true	кръмно (фуражно) зеле	Brassica oleracea L.var. convar acephala (DC) Alef. Var. medulosa Thell + var. varidis L.	кръмно (фуражно) зеле	Brassica oleracea L.var. convar acephala (DC) Alef. Var. medulosa Thell + var. varidis L.	0006294	BRSOM
0006319	true	фацелия	Phacelia tanacetifolia Benth	фацелия	Phacelia tanacetifolia Benth	0006294	PHCTA
0006320	true	фуражна ряпа	Raphanus sativus L. var.oleiformis Pers.	фуражна ряпа	Raphanus sativus L. var.oleiformis Pers.	0006294	RAPSO
0006321	true	Овощни култури - Семкови видове	Овощни култури - Семкови видове	Овощни култури - Семкови видове	Овощни култури - Семкови видове	0006000
0006322	true	Ябълка	Malus domestica	Ябълка	Malus domestica	0006321	MABSD
0006323	true	Круша	Pyrus L.	Круша	Pyrus L.	0006321	PYUSS
0006324	true	Дюля	Cydonia oblonga	Дюля	Cydonia oblonga	0006321	CYDOB
0006325	true	мушмула	Mespilus germanica	мушмула	Mespilus germanica	0006321	MSPGE
0006326	true	Овощни култури - Костилкови видове	Овощни култури - Костилкови видове	Овощни култури - Костилкови видове	Овощни култури - Костилкови видове	0006000
0006327	true	слива	Prunus domestica	слива	Prunus domestica	0006326	PRNDO
0006328	true	джанка	Prunus cerasifera	джанка	Prunus cerasifera	0006326	PRNCF
0006329	true	китайска (японска) слива	Prunus salicina	китайска (японска) слива	Prunus salicina	0006326	PRNSC
0006330	true	праскова	Prunus persica	праскова	Prunus persica	0006326	PRNPS
0006331	true	кайсия	Prunus armeniaca	кайсия	Prunus armeniaca	0006326	PRNAR
0006332	true	череша	Prunus avium	череша	Prunus avium	0006326	PRNAV
0006333	true	вишня	Prunus cerasus	вишня	Prunus cerasus	0006326	PRNCE
0006334	true	Овощни култури - Ягодоплодни видове	Овощни култури - Ягодоплодни видове	Овощни култури - Ягодоплодни видове	Овощни култури - Ягодоплодни видове	0006000
0006335	true	ягода	Fragaria L.	ягода	Fragaria L.	0006334	FRASS
0006336	true	къпина	Rubus L.	къпина	Rubus L.	0006334	RUBSS
0006337	true	френско грозде 	Ribes L.	френско грозде	Ribes L.	0006334	RIBSS
0006338	true	арония	Aronia Medik.	арония	Aronia Medik.	0006334	ABOSS
0006339	true	боровинка	Vaccinium L.	боровинка	Vaccinium L.	0006334	VACSS
0006340	true	черница	Morus alba	черница	Morus alba	0006334	MORSS
0006341	true	смокиня	Ficus carica	смокиня	Ficus carica	0006334	FIUCA
0006342	true	нар	Punica granatum	нар	Punica granatum	0006334	PUNGR
0006343	true	актинидия/киви	Actinidia Lindl.	актинидия/киви	Actinidia Lindl.	0006334	ATIDE
0006344	true	азаролски глог/средиземноморска мушмула	Crataegus azarolus	азаролски глог/средиземноморска мушмула	Crataegus azarolus	0006334	CSCAZ
0006345	true	глог	Crataegus spp.	глог	Crataegus spp.	0006334	CSCSS
0006346	true	бъз	Sambucus  spp.	бъз	Sambucus  spp.	0006334	SAMSS
0006347	true	малина	Rubus idaeus	малина	Rubus idaeus	0006334	RUBID
0006348	true	годжибери	Lycium barbarum	годжибери	Lycium barbarum	0006334	LYUHA
0006349	true	шипка	Rosa canina	шипка	Rosa canina	0006334	ROSCN
0006350	true	Овощни култури - Черупкови и ядкови видове	Овощни култури - Черупкови и ядкови видове	Овощни култури - Черупкови и ядкови видове	Овощни култури - Черупкови и ядкови видове	0006000
0006351	true	орех	Juglans spp.	орех	Juglans spp.	0006350
0006352	true	бадем	Prunus dulcis	бадем	Prunus dulcis	0006350	PRNDU
0006353	true	леска	Corylus spp.	леска	Corylus spp.	0006350	CYLSS
0006354	true	кестен	Castanea sativa	кестен	Castanea sativa	0006350	CSNSA
0006355	true	шамфъстък	Pistacia vera	шамфъстък	Pistacia vera	0006350	PIAVE
0006356	true	пекан	Carya illinoinensis	пекан	Carya illinoinensis	0006350	CYAIL
0006357	true	индийски фъстък (кашу)	Anacardium occidentale	индийски фъстък (кашу)	Anacardium occidentale	0006350	ANAOC
0006358	true	Лоза	Лоза	Лоза	Лоза	0006000
0006359	true	лоза	Vitis vinifera	лоза	Vitis vinifera	0006358	VITVI
0006360	true	Цитрусови и други екзотични видове	Цитрусови и други екзотични видове	Цитрусови и други екзотични видове	Цитрусови и други екзотични видове	0006000
0006361	true	портокал	Citrus sinensis	портокал	Citrus sinensis	0006360	CIDSI
0006362	true	лимон	Citrus limon	лимон	Citrus limon	0006360	CIDLI
0006363	true	грейпфрут	Citrus paradisi	грейпфрут	Citrus paradisi	0006360	CIDPA
0006364	true	клементина	Citrus clementina	клементина	Citrus clementina	0006360	CIDCL
0006365	true	мандарина	Citrus reticulata	мандарина	Citrus reticulata	0006360	CIDRE
0006366	true	бергамот	Citrus bergamia	бергамот	Citrus bergamia	0006360	CIDAB
0006367	true	мандарина Х портокал	Citrus tangerina	мандарина Х портокал	Citrus tangerina	0006360	CIDTG
0006368	true	мандарина Х помело	Citrus deliciosa	мандарина Х помело	Citrus deliciosa	0006360	CIDDE
0006369	true	лайм	Citrus aurantifolia	6393	Citrus aurantifolia	0006360	CIDAF
0006370	true	сладък лайм	Citrus limetta	6393	Citrus limetta	0006360	CIDLM
0006371	true	див лимон (понцирус)	Poncirus Raf.	6393	Poncirus Raf.	0006360	1CIDG
0006372	true	помело	Citrus maxima	6393	Citrus maxima	0006360	CIDGR
0006373	true	кумкват	Fortunella Swingle	6393	Fortunella Swingle	0006360	FOLSS
0006374	true	гуава	Psidium guajava	6393	Psidium guajava	0006360	PSIGU
0006375	true	мексиканска ябълка (казимироа)	Casimiroa La Llave	6393	Casimiroa La Llave	0006360	CSJSS
0006376	true	клаусена	Clausena Burm f.	6393	Clausena Burm f.	0006360	CUSSS
0006377	true	веприс	Vepris Comm.	6393	Vepris Comm.	0006360	VEPSS
0006378	true	зантоксилум	Zanthoxylum L.	6393	Zanthoxylum L.	0006360	ZANSS
0006379	true	японска мушмула (ериоботриа)	Eriobotrya japonica L.	6393	Eriobotrya japonica L.	0006360	EIOJA
0006380	true	авокадо	Persea americana	6393	Persea americana	0006360	PEBAM
0006381	true	папая	Carica papaya	папая	Carica papaya	0006360	CIAPA
0006382	true	райска ябълка	Diospyros kaki	райска ябълка	Diospyros kaki	0006360	DOSKA
0006383	true	манго	Mangifera indica	манго	Mangifera indica	0006360	MNGIN
0006384	true	маракуя	Passiflora edulis	маракуя	Passiflora edulis	0006360	PAQED
0006385	true	боровинка	Vaccinium L.	боровинка	Vaccinium L.	0006360	VACSS
0006386	true	сизигиум	Syzygium L.	сизигиум	Syzygium L.	0006360	SYZSS
0006387	true	фурма	Phoenix dactylifera L.	фурма	Phoenix dactylifera L.	0006360	PHXDA
0006388	true	Бодлива круша/кактусова смокиня	Opuntia ficus-indica	Бодлива круша/кактусова смокиня	Opuntia ficus-indica	0006360	OPUFI
0006389	true	хинап	Ziziphus jujuba	хинап	Ziziphus jujuba	0006360	ZIPJU
0006390	true	мурая	Murraya paniculata	мурая	Murraya paniculata	0006360	MUYPA
0006391	true	нар	Punica granatum	нар	Punica granatum	0006360	PUNGR
0006392	true	момордика	Momordica charantia	момордика	Momordica charantia	0006360	MOMCH
0006393	true	Други градински билки и подправки	Други градински билки и подправки	Други градински билки и подправки	Други градински билки и подправки	0006000
0006394	true	невен	Calendula spp.	невен	Calendula spp.	0006393	CLDSS
0006395	true	тинтява	Gentiana spp.	тинтява	Gentiana spp.	0006393	GETSS
0006396	true	кимион	Cuminum cyminum	кимион	Cuminum cyminum	0006393	CVUCY
0006397	true	чубрица	Satureja spp.	чубрица	Satureja spp.	0006393	STISS
0006398	true	девисил	Levisticum officinale	девисил	Levisticum officinale	0006393	LEWOF
0006399	true	естрагон	Artemisia dracunculus	естрагон	Artemisia dracunculus	0006393	ARTDR
0006400	true	коприва	Urtica spp.	коприва	Urtica spp.	0006393	URTSS
0006401	true	стевия	Stévia spp.	стевия	Stévia spp.	0006393	SVARE
0006402	true	джоджен	Mentha spicata	джоджен	Mentha spicata	0006393	MENSP
0006403	true	кервел	Anthriscus cerefolium	кервел	Anthriscus cerefolium	0006393	ANRCE
0006404	true	сминдух	Trigonella foenum-graecum	сминдух	Trigonella foenum-graecum	0006393	TRKFG
0006405	true	бял равнец	Achillea millefolium	бял равнец	Achillea millefolium	0006393	ACHMI`
0007000	true	АКТИВНО ВЕЩЕСТВО (БГ)	АКТИВНО ВЕЩЕСТВО (БГ)	АКТИВНО ВЕЩЕСТВО (EN)	АКТИВНО ВЕЩЕСТВО (EN)
0007001	true	(E)-11-Тетрадеценил ацетат	(E)-11-Тетрадеценил ацетат	(E)-11-Tetradecen-1-yl acetate	(E)-11-Tetradecen-1-yl acetate	0007000
0007002	true	(E)-5-Деценол	(E)-5-Деценол	(E)-5-Decen-1-ol	(E)-5-Decen-1-ol	0007000
0007003	true	(E)-5-Деценил ацетат	(E)-5-Деценил ацетат	(E)-5-Decen-1-yl acetate	(E)-5-Decen-1-yl acetate	0007000
0007004	true	Е-8-Додеценил ацетат	Е-8-Додеценил ацетат	(E)-8-Dodecen-1-yl acetate	(E)-8-Dodecen-1-yl acetate	0007000
0007005	true	(E,E)-7,9-Додекадиенил ацетат	(E,E)-7,9-Додекадиенил ацетат	(E,E)-7,9-Dodecadien-1-yl acetate	(E,E)-7,9-Dodecadien-1-yl acetate	0007000
0007006	true	Е8, Е10-Додекадиенол (кодлемон)	Е8, Е10-Додекадиенол (кодлемон)	(E,E)-8,10-Dodecadien-1-ol	(E,E)-8,10-Dodecadien-1-ol	0007000
0007007	true	(E,E)-8,10-Додекадиенил ацетат	(E,E)-8,10-Додекадиенил ацетат	(E,E)-8,10-Dodecadien-1-yl acetate	(E,E)-8,10-Dodecadien-1-yl acetate	0007000
0007008	true	(E,Z)-2,13-Октадекадиенил ацетат	(E,Z)-2,13-Октадекадиенил ацетат	(E,Z)-2,13-Octadecadien-1-yl acetate	(E,Z)-2,13-Octadecadien-1-yl acetate	0007000
0007009	true	(E,Z)-3,13-Октадекадиенил ацетат	(E,Z)-3,13-Октадекадиенил ацетат	(E,Z)-3,13-Octadecadien-1-yl acetate	(E,Z)-3,13-Octadecadien-1-yl acetate	0007000
0007010	true	(E,Z) - 3,8-Тетрадекадиенил ацетат	(E,Z) - 3,8-Тетрадекадиенил ацетат	(E,Z)-3,8-Tetradecadien-1-yl acetate	(E,Z)-3,8-Tetradecadien-1-yl acetate	0007000
0007011	true	(E,Z)-7,9-Додекадиенил ацетат	(E,Z)-7,9-Додекадиенил ацетат	(E,Z)-7,9-Dodecadien-1-yl acetate	(E,Z)-7,9-Dodecadien-1-yl acetate	0007000
0007012	true	(E,Z)-8-Додекадиенил ацетат	(E,Z)-8-Додекадиенил ацетат	(E,Z)-8-Dodecen-1-yl acetate	(E,Z)-8-Dodecen-1-yl acetate	0007000
0007013	true	(E,Z)-9-Додекадиенил ацетат	(E,Z)-9-Додекадиенил ацетат	(E,Z)-9-Dodecen-1-yl acetate	(E,Z)-9-Dodecen-1-yl acetate	0007000
0007014	true	(E,Z,Z) - 3,8,11-Тетрадекатриенил ацетат	(E,Z,Z) - 3,8,11-Тетрадекатриенил ацетат	(E,Z,Z)-3,8,11-Tetradecatrien-1-yl acetate	(E,Z,Z)-3,8,11-Tetradecatrien-1-yl acetate	0007000
0007015	true	(Z)-11-Хексадеценол	(Z)-11-Хексадеценол	(Z)-11-Hexadecen-1-ol	(Z)-11-Hexadecen-1-ol	0007000
0007016	true	(Z)-11-Хексадеценил ацетат	(Z)-11-Хексадеценил ацетат	(Z)-11-Hexadecen-1-yl acetate	(Z)-11-Hexadecen-1-yl acetate	0007000
0007017	true	(Z)-11-Хексадеценал	(Z)-11-Хексадеценал	(Z)-11-Hexadecenal	(Z)-11-Hexadecenal	0007000
0007018	true	(Z)-11-Тетрадеценил ацетат	(Z)-11-Тетрадеценил ацетат	(Z)-11-Tetradecen-1-yl acetate	(Z)-11-Tetradecen-1-yl acetate	0007000
0007019	true	(Z)-11-Тетрадеценил ацетат	(Z)-11-Тетрадеценил ацетат	(Z)-13-Octadecenal	(Z)-13-Octadecenal	0007000
0007020	true	(Z)-13-Октадеценал	(Z)-13-Октадеценал	(Z)-7-Tetradecenal	(Z)-7-Tetradecenal	0007000
0007021	true	(Z)-7-Тетрадеценал	(Z)-7-Тетрадеценал	(Z)-7-dodecen-1-yl acetate	(Z)-7-dodecen-1-yl acetate	0007000
0007022	true	Z-8-Додеценол	Z-8-Додеценол	(Z)-8-Dodecen-1-ol	(Z)-8-Dodecen-1-ol	0007000
0007023	true	Z-8-Додеценил ацетат	Z-8-Додеценил ацетат	(Z)-8-Dodecen-1-yl acetate	(Z)-8-Dodecen-1-yl acetate	0007000
0007024	true	(Z)-8-Тетрадеценол	(Z)-8-Тетрадеценол	(Z)-8-Tetradecen-1-ol	(Z)-8-Tetradecen-1-ol	0007000
0007025	true	(Z)-8-Тетрадеценил ацетат	(Z)-8-Тетрадеценил ацетат	(Z)-8-Tetradecen-1-yl acetate	(Z)-8-Tetradecen-1-yl acetate	0007000
0007026	true	(Z)-9-Додеценил ацетат	(Z)-9-Додеценил ацетат	(Z)-9-Dodecen-1-yl acetate	(Z)-9-Dodecen-1-yl acetate	0007000
0007027	true	(Z)-9-Хексадеценал	(Z)-9-Хексадеценал	(Z)-9-Hexadecenal	(Z)-9-Hexadecenal	0007000
0007028	true	(Z)-9-Тетрадеценол	(Z)-9-Тетрадеценол	(Z)-9-Tetradecen-1-ol	(Z)-9-Tetradecen-1-ol	0007000
0007029	true	Z-9-Тетрадеценил ацетат	Z-9-Тетрадеценил ацетат	(Z)-9-Tetradecen-1-yl acetate	(Z)-9-Tetradecen-1-yl acetate	0007000
0007030	true	(Z,E)-7,11-Хексадекадиенил ацетат	(Z,E)-7,11-Хексадекадиенил ацетат	(Z,E)-7,11-Hexadecadien-1-yl acetate	(Z,E)-7,11-Hexadecadien-1-yl acetate	0007000
0007031	true	(Z,E)-9,11-Тетрадекадиенил ацетат	(Z,E)-9,11-Тетрадекадиенил ацетат	(Z,E)-9,11-tetradecadien-1-yl-acetate	(Z,E)-9,11-tetradecadien-1-yl-acetate	0007000
0007032	true	(Z,E)-9,12-Тетрадекадиенил ацетат	(Z,E)-9,12-Тетрадекадиенил ацетат	(Z,E)-9,12-Tetradecadien-1-yl acetate	(Z,E)-9,12-Tetradecadien-1-yl acetate	0007000
0007033	true	(Z,Z)-3,13-Октадекадиенил ацетат	(Z,Z)-3,13-Октадекадиенил ацетат	(Z,Z)-3,13-Octadecadien-1-yl acetate	(Z,Z)-3,13-Octadecadien-1-yl acetate	0007000
0007034	true	(Z,Z)-7,11-Хексадекадиенил ацетат	(Z,Z)-7,11-Хексадекадиенил ацетат	(Z,Z)-7,11-Hexadecadien-1-yl acetate	(Z,Z)-7,11-Hexadecadien-1-yl acetate	0007000
0007035	true	1,4-ДИМЕТИЛНАФТАЛЕН	1,4-ДИМЕТИЛНАФТАЛЕН	1,4-Dimethylnaphthalene	1,4-Dimethylnaphthalene	0007000
0007036	true	1-Деканол	1-Деканол	1-Decanol	1-Decanol	0007000
0007037	true	1-Нафтилацетамид (1-NAD)	1-Нафтилацетамид (1-NAD)	1-Naphthylacetamide (1-NAD)	1-Naphthylacetamide (1-NAD)	0007000
0007038	true	1-Нафтилоцетна киселина (1-NAA)	1-Нафтилоцетна киселина (1-NAA)	1-Naphthylacetic acid (1-NAA)	1-Naphthylacetic acid (1-NAA)	0007000
0007039	true	1-МЕТИЛЦИКЛОПРОПЕН	1-МЕТИЛЦИКЛОПРОПЕН	1-methylcyclopropene	1-methylcyclopropene	0007000
0007040	true	2,4-Д	2,4-Д	2,4-D	2,4-D	0007000
0007041	true	2,4 -ДБ	2,4 -ДБ	2,4-DB	2,4-DB	0007000
0007042	true	Метилов естер на 2,5- дихлорбензоената киселина	Метилов естер на 2,5- дихлорбензоената киселина	2,5-Dichlorobenzoic acid methylester	2,5-Dichlorobenzoic acid methylester	0007000
0007043	true	2-Фенилфенол (включително неговите соли, например натриевата сол)	2-Фенилфенол (включително неговите соли, например натриевата сол)	2-Phenylphenol (incl. sodium salt orthophenyl phenol)	2-Phenylphenol (incl. sodium salt orthophenyl phenol)	0007000
0007044	true	24-Епибрасинолид	24-Епибрасинолид	24-Epibrassinolide	24-Epibrassinolide	0007000
0007045	true	6-Бензиладенин	6-Бензиладенин	6-Benzyladenine	6-Benzyladenine	0007000
0007046	true	8-Хидроксихинолин	8-Хидроксихинолин	8-Hydroxyquinoline incl. oxyquinoleine	8-Hydroxyquinoline incl. oxyquinoleine	0007000
0007047	true	ABE-IT 56 (компоненти на лизата от Saccharomyces cere visiae — щам DDSF623)	ABE-IT 56 (компоненти на лизата от Saccharomyces cere visiae — щам DDSF623)	ABE-IT 56	ABE-IT 56	0007000
0007048	true	АБАМЕКТИН	АБАМЕКТИН	Abamectin (aka avermectin)	Abamectin (aka avermectin)	0007000
0007049	true	Ацехиноцил	Ацехиноцил	Acequinocyl	Acequinocyl	0007000
0007050	true	АЦЕТАМИПРИД	АЦЕТАМИПРИД	Acetamiprid	Acetamiprid	0007000
0007051	true	Оцетна киселина	Оцетна киселина	Acetic acid	Acetic acid	0007000
0007052	true	АЦИБЕНЗОЛАР-S-МЕТИЛ	АЦИБЕНЗОЛАР-S-МЕТИЛ	Acibenzolar-S-methyl (benzothiadiazole)	Acibenzolar-S-methyl (benzothiadiazole)	0007000
0007053	true	АКЛОНИФЕН	АКЛОНИФЕН	Aclonifen	Aclonifen	0007000
0007054	true	Akanthomyces muscarius, щам Ve6 (известно по-рано като Lecanicillium muscarium, щам Ve6)	Akanthomyces muscarius, щам Ve6 (известно по-рано като Lecanicillium muscarium, щам Ve6)	Akanthomyces muscarius Ve6 (formerly Lecanicillium muscarium strain Ve6)	Akanthomyces muscarius Ve6 (formerly Lecanicillium muscarium strain Ve6)	0007000
0007055	true	АЛУМИНИЕВО-АМОНИЕВ СУЛФАТ	АЛУМИНИЕВО-АМОНИЕВ СУЛФАТ	Aluminium ammonium sulphate	Aluminium ammonium sulphate	0007000
0007056	true	АЛУМИНИЕВ ФОСФИД	АЛУМИНИЕВ ФОСФИД	Aluminium phosphide	Aluminium phosphide	0007000
0007057	true	Алуминиев силикат	Алуминиев силикат	Aluminium silicate (aka kaolin)	Aluminium silicate (aka kaolin)	0007000
0007058	true	Алуминиев сулфат	Алуминиев сулфат	Aluminium sulphate	Aluminium sulphate	0007000
0007059	true	АМЕТОКТРАДИН (ИНИТИУМ)	АМЕТОКТРАДИН (ИНИТИУМ)	Ametoctradin	Ametoctradin	0007000
0007060	true	АМИДОСУЛФУРОН	АМИДОСУЛФУРОН	Amidosulfuron	Amidosulfuron	0007000
0007061	true	АМИНОПИРАЛИД	АМИНОПИРАЛИД	Aminopyralid	Aminopyralid	0007000
0007062	true	АМИСУЛБРОМ	АМИСУЛБРОМ	Amisulbrom	Amisulbrom	0007000
0007063	true	Ampelomyces quisquali щам AQ10	Ampelomyces quisquali щам AQ10	Ampelomyces quisqualis strain AQ10	Ampelomyces quisqualis strain AQ10	0007000
0007064	true	Воден екстракт от покълнали семена от сладка Lupinus albus	Воден екстракт от покълнали семена от сладка Lupinus albus	Aqueous extract from the germinated seeds of sweet Lupinus albus	Aqueous extract from the germinated seeds of sweet Lupinus albus	0007000
0007065	true	Aureobasidium pullulans (щамове DSM 14940 и DSM 14941)	Aureobasidium pullulans (щамове DSM 14940 и DSM 14941)	Aureobasidium pullulans (strains DSM 14940 and DSM 14941)	Aureobasidium pullulans (strains DSM 14940 and DSM 14941)	0007000
0007066	true	АЗАДИРАХТИН	АЗАДИРАХТИН	Azadirachtin (Margosa extract)	Azadirachtin (Margosa extract)	0007000
0007067	true	АЗОКСИСТРОБИН	АЗОКСИСТРОБИН	Azoxystrobin	Azoxystrobin	0007000
0007068	true	BACILLUS AMYLOLIQUEFACIENS (FORMER SUBTILIS) STR. QST 713	BACILLUS AMYLOLIQUEFACIENS (FORMER SUBTILIS) STR. QST 713	Bacillus amyloliquefaciens (formerly subtilis) str. QST 713	Bacillus amyloliquefaciens (formerly subtilis) str. QST 713	0007000
0007069	true	BACILLUS AMYLOLIQUEFACIENS - щам AH2	BACILLUS AMYLOLIQUEFACIENS - щам AH2	Bacillus amyloliquefaciens AH2	Bacillus amyloliquefaciens AH2	0007000
0007070	true	Bacillus amyloliquefaciens IT-45	Bacillus amyloliquefaciens IT-45	Bacillus amyloliquefaciens IT-45	Bacillus amyloliquefaciens IT-45	0007000
0007071	true	Bacillus amyloliquefaciens щам MBI 600	Bacillus amyloliquefaciens щам MBI 600	Bacillus amyloliquefaciens MBI 600	Bacillus amyloliquefaciens MBI 600	0007000
0007072	true	BACILLUS AMYLOLIQUEFACIENS STRAIN FZB24	BACILLUS AMYLOLIQUEFACIENS STRAIN FZB24	Bacillus amyloliquefaciens strain FZB24	Bacillus amyloliquefaciens strain FZB24	0007000
0007073	true	Bacillus amyloliquefaciens subsp. plantarum, щам D747	Bacillus amyloliquefaciens subsp. plantarum, щам D747	Bacillus amyloliquefaciens subsp. plantarum D747	Bacillus amyloliquefaciens subsp. plantarum D747	0007000
0007074	true	BACILLUS FIRMUS I-1582	BACILLUS FIRMUS I-1582	Bacillus firmus I-1582	Bacillus firmus I-1582	0007000
0007075	true	BACILLUS PUMILUS QST 2808 / BACILLUS PUMILUS ЩАМ QST 2808	BACILLUS PUMILUS QST 2808 / BACILLUS PUMILUS ЩАМ QST 2808	Bacillus pumilus QST 2808	Bacillus pumilus QST 2808	0007000
0007076	true	Bacillus subtilis щам  IAB/BS03	Bacillus subtilis щам  IAB/BS03	Bacillus subtilis strain IAB/BS03	Bacillus subtilis strain IAB/BS03	0007000
0007077	true	Bacillus thuringiensis подвид aizawai ЩАМ: ABTS-1857	Bacillus thuringiensis подвид aizawai ЩАМ: ABTS-1857	Bacillus thuringiensis subsp. Aizawai strain ABTS-1857	Bacillus thuringiensis subsp. Aizawai strain ABTS-1857	0007000
0007078	true	Bacillus thuringiensis подвид aizawai ЩАМ: GC-91	Bacillus thuringiensis подвид aizawai ЩАМ: GC-91	Bacillus thuringiensis subsp. Aizawai strain GC-91	Bacillus thuringiensis subsp. Aizawai strain GC-91	0007000
0007079	true	Bacillus thuringiensis подвид aizawai ЩАМ: ABTS-1857 Микробна колекция: № SD-1372, ЩАМ: GC-91	Bacillus thuringiensis подвид aizawai ЩАМ: ABTS-1857 Микробна колекция: № SD-1372, ЩАМ: GC-91	Bacillus thuringiensis subsp. Aizawai strains ABTS-1857, GC-91	Bacillus thuringiensis subsp. Aizawai strains ABTS-1857, GC-91	0007000
0007080	true	Bacillus thuringiensis, подвид. Israeliensis (серотип H-14) ЩАМ: AM65-52	Bacillus thuringiensis, подвид. Israeliensis (серотип H-14) ЩАМ: AM65-52	Bacillus thuringiensis subsp. Israeliensis (serotype H-14) strain AM65-52	Bacillus thuringiensis subsp. Israeliensis (serotype H-14) strain AM65-52	0007000
